,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
521146,101001314388,02/24/2015 12:50:59 PM,,02/25/2015 10:35:46 AM,ONTIME,Closed,Case Closed Case Noted Crew responded found no leak 2/24. This is an ongoing ground water issue. Leak detection has been here in the past and correlated area  no leaks.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,19 Cranmore Rd  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1817.0,R1,19 Cranmore Rd,2136.0,Address,43990.0,42.2402,-71.1248,Constituent Call,"(42.2402, -71.1248)"
522052,101001315734,02/25/2015 10:32:07 AM,,02/27/2015 02:46:20 PM,ONTIME,Closed,Case Closed Case Resolved CREW REPAIRED LEAK 2/27,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,14-16 Lesher St  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1911.0,R2,14-16 Lesher St,2131.0,Address,85217.0,42.2926,-71.1228,Constituent Call,"(42.2926, -71.1228)"
524861,101001319789,02/28/2015 05:16:40 AM,,03/02/2015 11:45:14 AM,ONTIME,Closed,Case Closed Case Resolved SHUT OFF SERVICE PIPE  FOUND LEAKING S/P ON ARRIVAL. 2/28,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,1564 Dorchester Ave  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1601.0,RC,1564 Dorchester Ave,2122.0,Address,224763.0,42.2975,-71.0608,Constituent Call,"(42.2975, -71.0608)"
531338,101001329732,03/11/2015 08:10:11 AM,,03/11/2015 10:35:08 AM,ONTIME,Closed,Case Closed Case Resolved BWSC CREW SHUT OFF CONTROLLED LEAKED. PIPE BELONGS TO WINTHROP  WINTHROP CREW ON SITE 3/11,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Annavoy St & Saratoga St  East Boston  MA,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,,INTERSECTION Annavoy St & Saratoga St,,Intersection,462.0,42.3835,-70.9978,Constituent Call,"(42.3835, -70.9978)"
535396,101001335617,03/18/2015 06:47:49 AM,,03/20/2015 02:08:31 PM,ONTIME,Closed,Case Closed Case Resolved STOPPED LEAK ON F/P 3/18,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Harrison Ave & Kneeland St  Boston  MA,4.0,1C,2.0,A1,Downtown / Financial District,4.0,Ward 3,308.0,,INTERSECTION Harrison Ave & Kneeland St,,Intersection,5708.0,42.3506,-71.0615,Constituent Call,"(42.3506, -71.0615)"
535895,101001336250,03/18/2015 12:10:24 PM,,03/20/2015 02:09:21 PM,ONTIME,Closed,Case Closed Case Resolved LEAK REPAIRED 3/19,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Bowker St & New Chardon St  Boston  MA,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,306.0,,INTERSECTION Bowker St & New Chardon St,,Intersection,1750.0,42.3627,-71.0609,Constituent Call,"(42.3627, -71.0609)"
536195,101001336637,03/18/2015 04:50:24 PM,,03/19/2015 09:26:51 AM,ONTIME,Closed,Case Closed Case Resolved REPAIRED LEAK 3/18,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Hulbert St & Regent St  Roxbury  MA,7.0,10B,7.0,B2,Roxbury,13.0,Ward 9,905.0,,INTERSECTION Hulbert St & Regent St,,Intersection,6392.0,42.323,-71.0879,Constituent Call,"(42.323, -71.0879)"
538123,101001339306,03/23/2015 06:33:38 AM,,03/26/2015 10:02:00 AM,ONTIME,Closed,Case Closed Case Resolved PUMPED  BLEW OUT GATE CAUGHT  SQUEEZED STOPPED LEAK 3/25,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,44 Charter St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,302.0,CD,44 Charter St,2113.0,Address,30024.0,42.3671,-71.0545,Constituent Call,"(42.3671, -71.0545)"
542484,101001345394,03/31/2015 12:14:00 AM,,05/12/2015 12:47:16 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-12 12:47:16.523 Case Resolved No leaks found  owner on street pumping out his cellar 3/31/15,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,853 Blue Hill Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1409.0,R3,853 Blue Hill Ave,2124.0,Address,16577.0,42.296,-71.0879,Constituent Call,"(42.296, -71.0879)"
544595,101001348306,04/02/2015 06:08:08 PM,,04/06/2015 04:11:41 PM,ONTIME,Closed,Case Closed Case Resolved Repaired leaking joint on main 4/4,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,225 Centre St  Jamaica Plain  MA  02130,9.0,10A,6.0,E13,Jamaica Plain,11.0,11,1104.0,E,225 Centre St,2130.0,Address,27830.0,42.3231,-71.0991,Constituent Call,"(42.3231, -71.0991)"
544704,101001348447,04/03/2015 07:54:06 AM,,04/06/2015 04:10:22 PM,ONTIME,Closed,Case Closed Case Resolved Repaired leaking joint on main 4/4,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Amory St & Columbus Ave  Roxbury  MA,9.0,10B,6.0,E13,Jamaica Plain,11.0,Ward 11,1104.0,,INTERSECTION Amory St & Columbus Ave,,Intersection,423.0,42.3217,-71.0985,Constituent Call,"(42.3217, -71.0985)"
545232,101001349188,04/04/2015 08:15:34 AM,,04/08/2015 02:48:23 PM,ONTIME,Closed,Case Closed Case Resolved TWO DROP INLETS HERE  PUSHED AWAY DEBRIS OFF TOP AND TAKING WATER NOW 4/4,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,100-110 Riverway  Boston  MA  02215,4.0,10A,8.0,B2,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 4,410.0,CM,100-110 Riverway,2215.0,Address,116868.0,42.3428,-71.1037,Constituent Call,"(42.3428, -71.1037)"
548681,101001353801,04/10/2015 04:23:34 PM,,04/13/2015 10:51:24 AM,ONTIME,Closed,Case Closed Case Noted Crew checked BWSC lines down & running  jetted past connection  no sewerage inside basement 4/10,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,111-117 Chiswick Rd  Brighton  MA  02135,11.0,04,9.0,D14,Brighton,15.0,21,2113.0,C,111-117 Chiswick Rd,2135.0,Address,163386.0,42.3407,-71.1516,Constituent Call,"(42.3407, -71.1516)"
548966,101001354236,04/12/2015 04:26:03 AM,,04/13/2015 10:49:34 AM,ONTIME,Closed,Case Closed Case Resolved Shut off leaking fire pipe 4/12,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,345 Dorchester Ave  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 7,705.0,I,345 Dorchester Ave,2127.0,Address,164387.0,42.3365,-71.0574,Constituent Call,"(42.3365, -71.0574)"
549739,101001355336,04/13/2015 04:53:41 PM,,04/14/2015 09:43:34 AM,ONTIME,Closed,Case Closed Case Resolved Contractor repaired CB 4/13,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Fenway & Louis Prang St  Boston  MA,4.0,10A,8.0,B2,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 4,410.0,,INTERSECTION Fenway & Louis Prang St,,Intersection,4871.0,42.3387,-71.0979,Constituent Call,"(42.3387, -71.0979)"
550575,101001356516,04/14/2015 09:29:25 PM,,04/15/2015 11:40:32 AM,ONTIME,Closed,Case Closed Case Resolved PACKING LEAK AT A 14X16 WORKED GATE STOPPED LEAK. 4/14,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Fleet St & North St  Boston  MA,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,301.0,,INTERSECTION Fleet St & North St,,Intersection,4947.0,42.3642,-71.0518,Constituent Call,"(42.3642, -71.0518)"
555154,101001362966,04/24/2015 09:02:21 AM,,04/28/2015 10:12:40 AM,ONTIME,Closed,Case Closed Case Noted WATER FROM STREET SWEEPER  NO LEAKS 4/24,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,114-116 Nonantum St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2204.0,R2,114-116 Nonantum St,2135.0,Address,102963.0,42.3498,-71.1724,Constituent Call,"(42.3498, -71.1724)"
556527,101001364890,04/27/2015 03:58:28 PM,,04/30/2015 02:20:08 PM,ONTIME,Closed,Case Closed Case Resolved Crew checked this area over a period of two days and did not detect a leak 4/30,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Fulton St & Richmond St  Boston  MA,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,301.0,,INTERSECTION Fulton St & Richmond St,,Intersection,5147.0,42.3624,-71.0532,Constituent Call,"(42.3624, -71.0532)"
560062,101001370067,05/05/2015 06:39:00 AM,,05/27/2015 11:11:04 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-27 11:11:04.687 Case Resolved DUG & REPAIRED 5/16,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Dewolf St & Hancock St  Dorchester  MA,7.0,03,3.0,C11,Dorchester,7.0,Ward 13,1306.0,,INTERSECTION Dewolf St & Hancock St,,Intersection,4070.0,42.3103,-71.0609,Constituent Call,"(42.3103, -71.0609)"
560221,101001370307,05/05/2015 10:25:00 AM,,05/08/2015 11:05:47 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-08 11:05:47.22 Case Resolved NO LEAKS FOUND IN FRONT OR REAR OF PROPERTY. SPOKE TO OWNER STATED NO WATER IN BASEMENT. 5/7,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,301-303 Forest Hills St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1108.0,CM,301-303 Forest Hills St,2130.0,Address,59429.0,42.3023,-71.1051,Constituent Call,"(42.3023, -71.1051)"
561878,101001372735,05/07/2015 02:41:00 PM,,05/08/2015 02:17:12 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-08 14:17:12.61 Case Resolved Leak detection correlated found no leaks here4/27. Re-inv 5/7 No water surfacing.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Fulton St & Richmond St  Boston  MA,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,301.0,,INTERSECTION Fulton St & Richmond St,,Intersection,5147.0,42.3624,-71.0532,Constituent Call,"(42.3624, -71.0532)"
562755,101001374101,05/10/2015 01:11:00 PM,,05/12/2015 03:45:45 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-12 15:45:45.167 Case Resolved No leaks found  sampled water  turned on to be ground water.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Horace St & Wordsworth St  East Boston  MA,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,,INTERSECTION Horace St & Wordsworth St,,Intersection,6360.0,42.3832,-71.0146,Constituent Call,"(42.3832, -71.0146)"
563451,101001375154,05/11/2015 09:28:00 PM,,05/12/2015 12:05:17 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-12 12:05:17.277 Case Resolved Today this was inspected.  The contractor had installed bypass on the street and was flushing the new bypass as required by regulations.   We went to #20 and they indicated no leak on their property.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,20 Dunmore St  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,807.0,R1,20 Dunmore St,2119.0,Address,49988.0,42.3259,-71.0743,Constituent Call,"(42.3259, -71.0743)"
563972,101001375935,05/12/2015 04:00:00 PM,,05/13/2015 09:52:06 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-13 21:52:06.31 Case Noted 400 Border Street is not a BHA address. We have 6-50 even numbers for Border Street.    �  EMELY,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,400 Border St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,107.0,I,400 Border St,2128.0,Address,17036.0,42.3801,-71.0408,Constituent Call,"(42.3801, -71.0408)"
566218,101001379122,05/17/2015 10:41:00 AM,,05/18/2015 09:06:00 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-18 09:06:00.467 Case Resolved NO LEAK OR WATER PROBLEM. BWSC CHECKED SEWER LINE DOWN & RUNNING OWNERS PLUMBER FREED LINE ON PREMISES. SPOKE TO CUSTOMER 5/18 THEY ARE ALL SET NOW.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,759 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,R2,759 Bennington St,2128.0,Address,14933.0,42.385,-71.0109,Constituent Call,"(42.385, -71.0109)"
569156,101001393528,05/22/2015 05:20:00 PM,,05/29/2015 10:43:50 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:43:50.087 Case Noted Dug & repaired leak 5/28,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,14 Atlantic St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 7,704.0,CM,14 Atlantic St,2127.0,Address,6364.0,42.3341,-71.0461,Constituent Call,"(42.3341, -71.0461)"
571076,101001396289,05/27/2015 06:10:00 PM,,06/04/2015 02:57:06 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-04 14:57:06.933 Case Resolved CONTRACTOR RELAYED 88 DIX ST 5/28,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,91 Dix St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1604.0,CM,91 Dix St,2122.0,Address,47931.0,42.2959,-71.0574,Constituent Call,"(42.2959, -71.0574)"
573006,101001399072,05/31/2015 09:42:00 AM,,06/03/2015 08:24:50 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-03 08:24:50.083 Case Resolved Repaired hydrant 6/2,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Cambridge St & SULLIVAN Sq  Charlestown  MA,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,207.0,,INTERSECTION Cambridge St & SULLIVAN Sq,,Intersection,2366.0,42.3843,-71.074,Constituent Call,"(42.3843, -71.074)"
574380,101001401048,06/02/2015 08:12:00 PM,,06/03/2015 08:25:53 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-03 08:25:53.587 Case Resolved LEAK ON F/P GATE   GATE IS SHUT OFF ON ARRIVAL 6/1,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,1208 Dorchester Ave  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,8.0,15,1506.0,,1208 Dorchester Ave,2125.0,Address,351624.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
575057,101001402078,06/04/2015 06:42:00 AM,,06/04/2015 01:51:36 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-04 13:51:36.417 Case Noted Fire pipe leak to owner @ # 1221 Dorchester Av-owner has been notified,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,1199 Dorchester Ave  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1504.0,C,1199 Dorchester Ave,2125.0,Address,48258.0,42.3097,-71.0581,Constituent Call,"(42.3097, -71.0581)"
576143,101001403666,06/05/2015 05:52:00 PM,,06/08/2015 12:12:23 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-08 12:12:23.007 Case Resolved NO CONTROL LEAKING. LEAK DETECTION TESTED THIS IS GROUND WATER 6/8,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,134 Wordsworth St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,R1,134 Wordsworth St,2128.0,Address,152603.0,42.3833,-71.0146,Constituent Call,"(42.3833, -71.0146)"
576230,101001403798,06/06/2015 10:22:00 AM,,08/04/2015 09:10:22 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-04 09:10:22.99 Case Noted THIS IS THE LAY OF THE LAND RAIN WATER 6/6.,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Anderson St & Cambridge St  Boston  MA,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,504.0,,INTERSECTION Anderson St & Cambridge St,,Intersection,434.0,42.3611,-71.0679,Constituent Call,"(42.3611, -71.0679)"
576956,101001404922,06/08/2015 02:40:00 PM,,06/10/2015 10:57:08 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-10 10:57:08.947 Case Resolved Packing leak due to valve being in closed position for Construction,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Harrison Ave & Paul Sullivan Way  Roxbury  MA,4.0,1C,2.0,D4,South End,4.0,Ward 3,307.0,,INTERSECTION Harrison Ave & Paul Sullivan Way,,Intersection,5698.0,42.3429,-71.0651,Constituent Call,"(42.3429, -71.0651)"
578411,101001407052,06/11/2015 12:14:00 AM,,08/04/2015 03:33:54 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-04 15:33:54.717 Case Resolved THIS IS AN OLD REQ FROM MAY?SPRINKLER SYSTEM WAS RUNNING   NO LEAK .,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,1100 Massachusetts Ave  Dorchester  MA  02125,6.0,03,2.0,C6,Dorchester,5.0,07,708.0,C,1100 Massachusetts Ave,2125.0,Address,155147.0,42.3263,-71.0653,Constituent Call,"(42.3263, -71.0653)"
579513,101001408748,06/12/2015 04:43:00 PM,,06/18/2015 09:54:46 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-18 09:54:46.46 Case Resolved Gate is leaking in  down position for construction,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of E Berkeley St & Harrison Ave  Roxbury  MA,4.0,1C,2.0,D4,South End,4.0,Ward 3,307.0,,INTERSECTION E Berkeley St & Harrison Ave,,Intersection,1370.0,42.3435,-71.0644,Constituent Call,"(42.3435, -71.0644)"
583082,101001414088,06/21/2015 06:59:00 AM,,06/22/2015 10:36:38 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-22 10:36:38.057 Case Noted Crew investigated manhole found no missing cover or leaking manhole 6/21,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,15 -17 River St  Mattapan  MA  02126,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1714.0,R1,15 -17 River St,2126.0,Address,172636.0,42.2722,-71.0706,Constituent Call,"(42.2722, -71.0706)"
583781,101001415147,06/22/2015 06:34:00 PM,,06/23/2015 10:18:45 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-23 10:18:45.55 Case Resolved NO WATER LEAKS FOUND ON ARRIVAL 6/22,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,200 Hancock St  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,7.0,Ward 13,1306.0,A,200 Hancock St,2125.0,Address,68900.0,42.3105,-71.0611,Constituent Call,"(42.3105, -71.0611)"
584541,101001416176,06/24/2015 07:49:00 AM,,08/21/2015 03:31:53 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 15:31:53.19 Case Resolved Repaired packing leak on gate 6/25/15,Watermain Break,Boston Water & Sewer Commission,Water Issues,Watermain Break,BWSC_All Cases,BWSC,,,INTERSECTION of Fuller St & Milton Ave  Dorchester  MA,8.0,07,4.0,B3,Dorchester,9.0,Ward 17,1710.0,,INTERSECTION Fuller St & Milton Ave,,Intersection,5145.0,42.281,-71.0757,Constituent Call,"(42.281, -71.0757)"
