,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
576125,101001403630,06/05/2015 04:39:00 PM,06/12/2015 04:39:14 PM,06/08/2015 07:43:59 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-08 07:43:59.333 Case Resolved Spoke with Robyn on Sat. 6/6. Informed her we do not put mulch on rose beds anywhere in the city. She assumed it was something that automaticlly happened. She understood why we do not use mulch around roses.,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call,"(0, 0)"
580687,101001410534,06/16/2015 11:06:26 AM,06/23/2015 11:06:28 AM,06/18/2015 07:02:37 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-18 07:02:37.243 Case Resolved The BRA oversees the planters on Bennington Street.,Planting/Horticulture:,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
583698,101001415016,06/22/2015 03:34:00 PM,06/29/2015 03:34:37 PM,06/23/2015 01:23:15 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-23 13:23:15.35 Case Resolved cage cut and trimmed tue june 23,Ground Maintenance: Ryan Playground  Ryan Playground,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Region 1,PARK,,,75 Alford St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,02,,,75 Alford St,2129.0,Address,342631.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
586231,101001418751,06/27/2015 06:32:00 PM,07/06/2015 08:30:00 AM,07/08/2015 03:22:36 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-07-08 15:22:36.76 Case Noted poison ivy sprayed 7-8-15,Planting/Horticulture: McGann Playground,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
592516,101001427524,07/11/2015 10:28:00 PM,07/20/2015 08:30:00 AM,07/25/2015 12:22:07 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-07-25 00:22:07.05 Case Resolved the swing was fixed  the grass was cut  the glass was picked up,Planting/Horticulture: Walker Playground,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Region 2,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
601426,101001439546,07/29/2015 02:32:00 PM,08/05/2015 02:32:59 PM,08/03/2015 04:14:36 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-03 16:14:36.347 Case Resolved the grass is not that bad and is scheduled to be cut soon,Ground Maintenance: Byrne Playground  Byrne Playground,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Region 2,PARK,,,23 Everett St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,16,1602.0,E,23 Everett St,2122.0,Address,341627.0,42.3008,-71.0524,Constituent Call,"(42.3008, -71.0524)"
601919,101001500213,07/30/2015 01:19:00 PM,08/06/2015 01:19:42 PM,08/21/2015 11:41:26 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-08-21 11:41:26.937 Case Resolved Completed grass were cut and  entire park cleaned .,Planting/Horticulture: --Not in list--,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Region 5,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
603452,101001502308,08/03/2015 01:47:41 PM,08/10/2015 01:47:41 PM,08/05/2015 07:33:26 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-05 07:33:26.967 Case Resolved The property owner is responsible for any pesticide applications to their property. The City does not apply pesticides to private property.  Glysophosphate (Round Up) is sold at most home improvement stores for home owners.,Planting/Horticulture:,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
604669,101001503952,08/05/2015 10:24:00 AM,08/12/2015 10:24:43 AM,08/24/2015 01:42:10 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-08-24 13:42:10.667 Case Resolved Completed,Planting/Horticulture: --Not in list--,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Region 5,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Self Service,"(0, 0)"
606654,101001516670,08/09/2015 04:11:00 PM,08/17/2015 08:30:00 AM,08/11/2015 08:55:37 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-11 08:55:37.627 Case Resolved This parcel has never been in the Park Dept. inventory to service.,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,INTERSECTION of Boston St & E Cottage St  Dorchester  MA,7.0,03,2.0,C6,Dorchester,5.0,Ward 7,709.0,,INTERSECTION Boston St & E Cottage St,,Intersection,1656.0,42.3204,-71.0614,Constituent Call,"(42.3204, -71.0614)"
625574,101001571991,09/08/2015 09:33:00 AM,09/15/2015 09:33:57 AM,09/09/2015 10:33:36 AM,ONTIME,Closed,Case Closed. Closed date : 2015-09-09 10:33:36.74 Case Resolved Replaced planter,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Employee Generated,"(0, 0)"
631872,101001581052,09/17/2015 09:03:00 AM,09/24/2015 09:03:29 AM,09/24/2015 12:09:17 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-09-24 12:09:17.1 Case Resolved done,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Trades,PARK,,,INTERSECTION of Columbus Ave & W Newton St  Roxbury  MA,4.0,1C,2.0,D4,South End,6.0,Ward 4,404.0,,INTERSECTION Columbus Ave & W Newton St,,Intersection,3296.0,42.3432,-71.0785,Constituent Call,"(42.3432, -71.0785)"
633977,101001584113,09/21/2015 12:02:00 PM,09/28/2015 12:03:00 PM,09/23/2015 07:18:49 AM,ONTIME,Closed,Case Closed. Closed date : 2015-09-23 07:18:49.997 Case Resolved Site to be put on Boston Blooms list for spring 2016,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call,"(0, 0)"
649072,101001616026,10/20/2015 11:52:00 AM,10/27/2015 11:53:05 AM,10/20/2015 12:07:20 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-20 12:07:20.333 Case Resolved Removal of plants is part of the seasonal planting rotation. Plants are being removed for the last two weeks to prepare to plant bulbs that overwinter until next spring. Tropicals and certain perennials are overwintered at greenhouses in Franklin Park. Annuals are composted.,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,,,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call,"(0, 0)"
656496,101001626809,11/03/2015 12:44:00 PM,11/10/2015 12:44:26 PM,11/06/2015 11:06:24 AM,ONTIME,Closed,Case Closed Case Noted  Per inspection on on 11/5/15: trees are planted in the ground.  If you have any questions  please contact the Parkline at 617-635-7275. Thank you.,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Maintenance_Horticulture,PARK,,,180 W Fifth St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston,5.0,6,0603,,180 W Fifth St,2127.0,Address,342659.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
666416,101001641111,11/23/2015 12:22:00 PM,12/01/2015 12:22:28 PM,12/28/2015 09:27:19 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-28 09:27:19.43 Case Resolved Trees were pruned and removed by Northern Tree Service.,Planting,Parks & Recreation Department,Park Maintenance & Safety,Planting,PARK_Tree in Park,PARK,,,75 Alford St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,02,,,75 Alford St,2129.0,Address,342631.0,42.3594,-71.0587,Employee Generated,"(0, 0)"
