,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
470265,101001241912,01/04/2015 12:35:18 PM,01/06/2015 08:30:00 AM,01/04/2015 01:27:54 PM,ONTIME,Closed,Case Closed Case Resolved walked up and down street nothing found,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 07: South Dorchester,PWDx,,,31 Meadowbank Ave  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 18,1801.0,R2,31 Meadowbank Ave,2126.0,Address,93627.0,42.2701,-71.0825,Constituent Call,"(42.2701, -71.0825)"
470842,101001242748,01/06/2015 07:39:09 AM,01/07/2015 08:30:00 AM,01/06/2015 09:59:57 AM,ONTIME,Closed,Case Closed Case Resolved Picked up.,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,35 Walnut St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1818.0,CL,35 Walnut St,2136.0,Address,142085.0,42.2527,-71.1214,City Worker App,"(42.2527, -71.1214)"
470868,101001242784,01/06/2015 08:21:54 AM,01/07/2015 08:30:00 AM,01/06/2015 08:21:55 AM,ONTIME,Closed,Case Closed Internal Case,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,,,42 Lagrange St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2010.0,R2,42 Lagrange St,2132.0,Address,262273.0,42.274,-71.1449,Employee Generated,"(42.274, -71.1449)"
470875,101001242792,01/06/2015 08:25:33 AM,01/07/2015 08:30:00 AM,01/06/2015 08:25:34 AM,ONTIME,Closed,Case Closed Internal Case,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,,,102 Edgemere Rd  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,10.0,Ward 20,2003.0,R1,102 Edgemere Rd,2132.0,Address,51115.0,42.2593,-71.1517,Employee Generated,"(42.2593, -71.1517)"
470914,101001242850,01/06/2015 09:14:29 AM,01/07/2015 09:14:28 AM,01/06/2015 07:18:01 PM,ONTIME,Closed,Case Closed Case Resolved Rodent picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 02: Jamaica Plain,PWDx,,,9 Forbes St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 19,1901.0,,9 Forbes St,2130.0,Address,236480.0,42.322,-71.1081,Employee Generated,"(42.322, -71.1081)"
470942,101001242892,01/06/2015 09:37:45 AM,01/07/2015 09:37:45 AM,01/06/2015 04:59:55 PM,ONTIME,Closed,Case Closed Case Resolved picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,,,336 Beech St  Roslindale  MA  02131,12.0,06,5.0,E5,Roslindale,10.0,Ward 20,2009.0,R1,336 Beech St,2131.0,Address,13202.0,42.2794,-71.1385,Constituent Call,"(42.2794, -71.1385)"
471067,101001243081,01/06/2015 12:25:09 PM,01/07/2015 12:25:09 PM,01/06/2015 12:25:10 PM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/54ac1a72d052065cdb4cf5e4/photo/Report.jpg,,INTERSECTION of Beech St & Leniston St  Roslindale  MA,12.0,06,5.0,E5,Roslindale,10.0,Ward 20,2009.0,,INTERSECTION Beech St & Leniston St,,Intersection,1186.0,42.2794,-71.1387,City Worker App,"(42.2794, -71.1387)"
471208,101001243277,01/06/2015 04:05:53 PM,01/07/2015 04:05:53 PM,01/07/2015 07:25:57 AM,ONTIME,Closed,Case Closed Case Resolved been picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 07: South Dorchester,PWDx,,,128 Neponset Ave  Dorchester  MA  02122,8.0,07,3.0,C11,Dorchester,7.0,Ward 16,1605.0,R2,128 Neponset Ave,2122.0,Address,100729.0,42.2943,-71.0518,Constituent Call,"(42.2943, -71.0518)"
471308,101001243405,01/07/2015 06:12:32 AM,01/08/2015 08:30:00 AM,01/07/2015 07:51:38 AM,ONTIME,Closed,Case Closed Case Invalid not a dead animal peice of cloth,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,,,57 Belgrade Ave  Roslindale  MA  02131,9.0,06,5.0,E5,Roslindale,10.0,Ward 20,2002.0,R2,57 Belgrade Ave,2131.0,Address,13726.0,42.2866,-71.1325,Constituent Call,"(42.2866, -71.1325)"
471698,101001243989,01/08/2015 09:24:13 AM,01/09/2015 09:24:13 AM,01/08/2015 09:27:23 AM,ONTIME,Closed,Case Closed Case Resolved removed,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 07: South Dorchester,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54ae930ad052065cdb4d0114/closed_photo/Report.jpg,INTERSECTION of Irma St & Woodrow Ave  Dorchester  MA,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1412.0,,INTERSECTION Irma St & Woodrow Ave,,Intersection,6510.0,42.2863,-71.0878,City Worker App,"(42.2863, -71.0878)"
471766,101001244077,01/08/2015 10:42:17 AM,01/09/2015 10:42:17 AM,01/08/2015 12:33:40 PM,ONTIME,Closed,Case Closed Case Resolved Raccoon picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 05: South Boston,PWDx,https://mayors24.cityofboston.gov/media/boston/report/photos/54aea54404855a39b2f8aabd/photo_20150108_104026.jpg,,486-490 Dorchester Ave  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,07,705.0,,486-490 Dorchester Ave,2127.0,Address,351588.0,42.3594,-71.0587,Citizens Connect App,"(0, 0)"
471976,101001244355,01/08/2015 02:28:00 PM,01/09/2015 02:28:00 PM,01/08/2015 02:51:31 PM,ONTIME,Closed,Case Closed Case Invalid not there,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 03: North Dorchester,PWDx,,,43 Bowdoin St  Dorchester  MA  02124,7.0,03,4.0,C11,Dorchester,8.0,Ward 15,1505.0,R3,43 Bowdoin St,2124.0,Address,192316.0,42.3004,-71.0718,Constituent Call,"(42.3004, -71.0718)"
472017,101001244424,01/08/2015 03:39:21 PM,01/09/2015 03:39:21 PM,01/08/2015 09:00:30 PM,ONTIME,Closed,Case Closed Case Resolved it is all set,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 02: Jamaica Plain,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54aeeb00d052affa7e49c1fb/closed_photo/Report.jpg,INTERSECTION of Centre St & Seaverns Ave  Jamaica Plain  MA,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 19,1905.0,,INTERSECTION Centre St & Seaverns Ave,,Intersection,2672.0,42.3123,-71.1142,Constituent Call,"(42.3123, -71.1142)"
472061,101001244477,01/08/2015 05:06:58 PM,01/12/2015 08:30:00 AM,01/08/2015 06:14:03 PM,ONTIME,Closed,Case Closed Case Resolved is it all set,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 09: East Boston,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54aeff86d052affa7e49c482/closed_photo/Report.jpg,431 Chelsea St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,110.0,R1,431 Chelsea St,2128.0,Address,30564.0,42.3809,-71.0257,Constituent Call,"(42.3809, -71.0257)"
472172,101001244645,01/09/2015 08:35:39 AM,01/12/2015 08:35:39 AM,01/09/2015 06:24:30 PM,ONTIME,Closed,Case Closed Case Resolved it is all set,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 05: South Boston,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54afd92dd052affa7e49cc8d/closed_photo/Report.jpg,287-291 Old Colony Ave  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 7,706.0,RC,287-291 Old Colony Ave,2127.0,Address,105087.0,42.3302,-71.0529,Constituent Call,"(42.3302, -71.0529)"
472400,101001244975,01/09/2015 12:58:09 PM,01/12/2015 12:58:09 PM,01/09/2015 12:58:10 PM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 02: Jamaica Plain,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/54b016add052065cdb4d0bb2/photo/Report.jpg,,776 Canterbury St  Roslindale  MA  02131,12.0,02,5.0,E18,Roslindale,10.0,Ward 18,1807.0,R2,776 Canterbury St,2131.0,Address,25490.0,42.283,-71.1117,City Worker App,"(42.283, -71.1117)"
472467,101001245077,01/09/2015 02:55:20 PM,01/12/2015 02:55:20 PM,01/09/2015 07:03:37 PM,ONTIME,Closed,Case Closed Case Resolved i dont see anything,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 07: South Dorchester,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54b0322ad052affa7e49dd4d/closed_photo/Report.jpg,INTERSECTION of Fremont St & River St  Mattapan  MA,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 18,1804.0,,INTERSECTION Fremont St & River St,,Intersection,5129.0,42.27,-71.0901,Constituent Call,"(42.27, -71.0901)"
472609,101001245274,01/10/2015 10:47:49 AM,01/13/2015 08:30:00 AM,01/10/2015 02:19:44 PM,ONTIME,Closed,Case Closed Case Resolved,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 09: East Boston,PWDx,,,220 Waldemar Ave  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,01,113.0,E,220 Waldemar Ave,2128.0,Address,174566.0,42.3933,-71.0091,Constituent Call,"(42.3933, -71.0091)"
472623,101001245295,01/10/2015 12:14:03 PM,01/13/2015 08:30:00 AM,01/10/2015 01:49:54 PM,ONTIME,Closed,Case Closed Case Resolved picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 10B: Roxbury,PWDx,,,123-125 Harrishof St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1202.0,A,123-125 Harrishof St,2121.0,Address,69720.0,42.3172,-71.0893,Constituent Call,"(42.3172, -71.0893)"
472635,101001245316,01/10/2015 01:30:52 PM,01/13/2015 08:30:00 AM,01/10/2015 02:19:33 PM,ONTIME,Closed,Case Closed Case Resolved,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 10B: Roxbury,PWDx,,,483-487 Blue Hill Ave  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1207.0,RC,483-487 Blue Hill Ave,2121.0,Address,16482.0,42.3087,-71.0834,Constituent Call,"(42.3087, -71.0834)"
472716,101001245455,01/11/2015 10:55:12 AM,01/13/2015 08:30:00 AM,01/11/2015 02:10:55 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 1C: Downtown,PWDx,,,INTERSECTION of Fairfield St & Public Alley No. 416  Boston  MA,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,508.0,,INTERSECTION Fairfield St & Public Alley No. 416,,Intersection,4740.0,42.352,-71.0833,Constituent Call,"(42.352, -71.0833)"
472741,101001245489,01/11/2015 12:52:35 PM,01/13/2015 08:30:00 AM,01/11/2015 01:29:21 PM,ONTIME,Closed,Case Closed Case Resolved Picked up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 02: Jamaica Plain,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54b2b86fd052affa7e49efc0/closed_photo/Report.jpg,7-9 Sheridan St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 19,1901.0,E,7-9 Sheridan St,2130.0,Address,126850.0,42.3216,-71.109,Constituent Call,"(42.3216, -71.109)"
472743,101001245493,01/11/2015 12:58:11 PM,01/13/2015 08:30:00 AM,01/11/2015 02:07:52 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 1C: Downtown,PWDx,,,INTERSECTION of Fairfield St & Public Alley No. 426  Boston  MA,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,508.0,,INTERSECTION Fairfield St & Public Alley No. 426,,Intersection,4742.0,42.3513,-71.083,Constituent Call,"(42.3513, -71.083)"
472761,101001245519,01/11/2015 02:12:06 PM,01/13/2015 08:30:00 AM,01/11/2015 10:45:52 PM,ONTIME,Closed,Case Closed Case Resolved pwd picked up dead animal,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,1099 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1813.0,CM,1099 River St,2136.0,Address,116309.0,42.258,-71.1191,Constituent Call,"(42.258, -71.1191)"
472779,101001245541,01/11/2015 03:47:46 PM,01/13/2015 08:30:00 AM,01/11/2015 04:10:35 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,1073 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1813.0,R2,1073 River St,2136.0,Address,116298.0,42.2587,-71.1183,Constituent Call,"(42.2587, -71.1183)"
472781,101001245543,01/11/2015 03:54:27 PM,01/13/2015 08:30:00 AM,01/11/2015 10:45:12 PM,ONTIME,Closed,Case Closed Case Resolved pwd picked up dead animal,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/54b2e2fed052065cdb4d0f22/photo/Report.jpg,,1102 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1813.0,R3,1102 River St,2136.0,Address,116313.0,42.2577,-71.1188,City Worker App,"(42.2577, -71.1188)"
472783,101001245545,01/11/2015 03:55:10 PM,01/13/2015 08:30:00 AM,01/11/2015 03:55:11 PM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/54b2e329d052065cdb4d0f32/photo/Report.jpg,,1102 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1813.0,R3,1102 River St,2136.0,Address,116313.0,42.2577,-71.1188,City Worker App,"(42.2577, -71.1188)"
473073,101001245958,01/12/2015 11:42:21 AM,01/13/2015 11:42:19 AM,01/12/2015 01:41:10 PM,ONTIME,Closed,Case Closed Case Resolved Dead animal removed by dist 4 crew,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 04: Allston/Brighton,PWDx,,,41 Fairbanks St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2207.0,R3,41 Fairbanks St,2135.0,Address,232327.0,42.3504,-71.1628,Employee Generated,"(42.3504, -71.1628)"
473090,101001246001,01/12/2015 12:19:29 PM,01/13/2015 12:19:27 PM,01/12/2015 01:39:56 PM,ONTIME,Closed,Case Closed Case Resolved Dead animal removed by dist 4 crew,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 04: Allston/Brighton,PWDx,,,62-68 Cummings Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2112.0,E,62-68 Cummings Rd,2135.0,Address,44740.0,42.3414,-71.1451,Employee Generated,"(42.3414, -71.1451)"
473324,101001246352,01/13/2015 07:58:04 AM,01/14/2015 08:30:00 AM,01/13/2015 09:54:07 AM,ONTIME,Closed,Case Closed Case Resolved,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,35 Burmah St  Mattapan  MA  02126,8.0,08,4.0,E18,Greater Mattapan,9.0,Ward 18,1804.0,R1,35 Burmah St,2126.0,Address,23861.0,42.2641,-71.098,Employee Generated,"(42.2641, -71.098)"
473442,101001246545,01/13/2015 10:39:02 AM,01/14/2015 10:39:02 AM,01/13/2015 11:02:03 AM,ONTIME,Closed,Case Closed Case Resolved done,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 10B: Roxbury,PWDx,,,212-238 Dudley St  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,08,804.0,,212-238 Dudley St,2119.0,Address,352855.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
473879,101001247173,01/14/2015 11:21:52 AM,01/15/2015 11:21:51 AM,01/15/2015 04:30:36 PM,OVERDUE,Closed,Case Closed Case Resolved,Ground Maintenance: Chester Park,Public Works Department,Street Cleaning,Pick up Dead Animal,PARK_Maintenance_Region 5,PARK,https://mayors24.cityofboston.gov/media/boston/report/photos/54b6978304855a39b2f8c3ee/report.jpg,,542 Massachusetts Ave  Roxbury  MA  02118,4.0,1C,7.0,D4,South End,6.0,Ward 9,902.0,CM,542 Massachusetts Ave,2118.0,Address,92351.0,42.3387,-71.0788,Citizens Connect App,"(42.3387, -71.0788)"
473973,101001247311,01/14/2015 01:41:23 PM,01/15/2015 01:41:23 PM,01/14/2015 01:41:24 PM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 06: West Roxbury and Roslindale,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/54b6b851d052065cdb4d2cfe/photo/Report.jpg,,85 Partridge St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2010.0,R1,85 Partridge St,2132.0,Address,108416.0,42.2724,-71.1487,City Worker App,"(42.2724, -71.1487)"
473980,101001247322,01/14/2015 01:53:14 PM,01/15/2015 01:53:14 PM,01/14/2015 05:34:38 PM,ONTIME,Closed,Case Closed Case Resolved it is all set,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 02: Jamaica Plain,PWDx,,https://cityworker.cityofboston.gov:8443/attachments/report/54b6bb1cd052affa7e4a42fe/closed_photo/Report.jpg,9-11 Seaverns Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 19,1906.0,A,9-11 Seaverns Ave,2130.0,Address,124302.0,42.3121,-71.1137,Constituent Call,"(42.3121, -71.1137)"
474109,101001247521,01/14/2015 06:35:54 PM,01/16/2015 08:30:00 AM,01/14/2015 10:10:50 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 09: East Boston,PWDx,,,132-134 Meridian St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,01,104.0,RC,132-134 Meridian St,2128.0,Address,94395.0,42.3737,-71.0393,Constituent Call,"(42.3737, -71.0393)"
474112,101001247524,01/14/2015 06:58:08 PM,01/16/2015 08:30:00 AM,01/14/2015 10:09:37 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 1B: North End,PWDx,,,74 Beacon St  Boston  MA  02108,3.0,1B,8.0,A1,Beacon Hill,14.0,Ward 5,505.0,R1,74 Beacon St,2108.0,Address,12225.0,42.3561,-71.0704,Constituent Call,"(42.3561, -71.0704)"
474115,101001247527,01/14/2015 07:10:46 PM,01/16/2015 08:30:00 AM,01/14/2015 10:10:13 PM,ONTIME,Closed,Case Closed Case Resolved pick up,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 1C: Downtown,PWDx,,,INTERSECTION of Gloucester St & Marlborough St  Boston  MA,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,509.0,,INTERSECTION Gloucester St & Marlborough St,,Intersection,5366.0,42.3511,-71.0851,Constituent Call,"(42.3511, -71.0851)"
474179,101001247615,01/15/2015 08:02:42 AM,01/16/2015 08:30:00 AM,01/15/2015 08:28:45 AM,ONTIME,Closed,Case Closed Case Resolved,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,26 Oak St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1818.0,R2,26 Oak St,2136.0,Address,104604.0,42.2554,-71.1225,City Worker App,"(42.2554, -71.1225)"
