,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
535839,101001336154,03/18/2015 10:56:39 AM,,03/24/2015 08:21:05 AM,ONTIME,Closed,Case Closed Case Resolved Dear ConDear Constituent       The Construction Inspection Unit (CIU)  Inspector has identified the cut that needs repair as belonging to National Grid.      National Grid has been notified that the repairs must be made ASAP.  The CIU has added the location to its data base that tracks unacceptable utility work.    The CIU will monitor the progress of the work.    Sincerely     Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/55099223d052dab9f2a8b1d3/photo/Report.jpg,,644 Columbia Rd  Dorchester  MA  02125,7.0,03,7.0,B2,Dorchester,13.0,Ward 7,710.0,R2,644 Columbia Rd,2125.0,Address,35330.0,42.3186,-71.0638,City Worker App,"(42.3186, -71.0638)"
535936,101001336296,03/18/2015 12:40:24 PM,,03/23/2015 08:49:08 AM,ONTIME,Closed,Case Closed Case Resolved The picture and location do not match up.    If this location is still a problem please send this re submit to us.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5509aa77d052dab9f2a8b56c/photo/Report.jpg,,390 Geneva Ave  Dorchester  MA  02122,7.0,03,4.0,C11,Dorchester,8.0,Ward 15,1505.0,R3,390 Geneva Ave,2122.0,Address,63326.0,42.3015,-71.0679,City Worker App,"(42.3015, -71.0679)"
537242,101001338096,03/20/2015 10:05:59 AM,,03/25/2015 02:26:55 PM,ONTIME,Closed,Case Closed Case Resolved This cut belongs to National Grid.    National Grid has been notified to make the necessary repairs.    The CIU will monitor the location.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/550c2943d052dab9f2a8da01/photo/Report.jpg,,2 Marden Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1413.0,CD,2 Marden Ave,2124.0,Address,89640.0,42.2847,-71.0865,City Worker App,"(42.2847, -71.0865)"
537835,101001338858,03/21/2015 09:18:06 AM,,03/21/2015 09:18:07 AM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/550d6f89d052dab9f2a8e579/photo/Report.jpg,,76-80 Dartmouth St  Boston  MA  02116,4.0,1C,2.0,D4,South End,6.0,Ward 4,401.0,RC,76-80 Dartmouth St,2116.0,Address,46539.0,42.3452,-71.075,City Worker App,"(42.3452, -71.075)"
537836,101001338859,03/21/2015 09:18:17 AM,,03/21/2015 09:18:18 AM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/550d6f94d052dab9f2a8e589/photo/Report.jpg,,76-80 Dartmouth St  Boston  MA  02116,4.0,1C,2.0,D4,South End,6.0,Ward 4,401.0,RC,76-80 Dartmouth St,2116.0,Address,46539.0,42.3452,-71.075,City Worker App,"(42.3452, -71.075)"
538466,101001339787,03/23/2015 12:54:00 PM,,05/12/2015 12:54:37 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-12 12:54:37.973 Case Noted GSA 9788 Union Construction-Not BWSC,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,BWSC_All Cases,BWSC,https://cityworker.cityofboston.gov:8443/attachments/report/5510454ad052dab9f2a8fa91/photo/Report.jpg,,28 Bicknell St  Dorchester  MA  02121,7.0,03,4.0,B3,Greater Mattapan,8.0,Ward 14,1407.0,R2,28 Bicknell St,2121.0,Address,15309.0,42.2973,-71.0829,City Worker App,"(42.2973, -71.0829)"
539439,101001341090,03/24/2015 05:49:56 PM,,03/26/2015 07:53:55 AM,ONTIME,Closed,Case Closed Case Resolved The Construction Inspection Unit Inspector went to this location on March 25th and the repair had been made.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5511dc0270b47681496ad6b9/photo/Report.jpg,,1191 Boylston St  Boston  MA  02215,4.0,10A,8.0,D4,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 5,502.0,A,1191 Boylston St,2215.0,Address,18067.0,42.3462,-71.0942,City Worker App,"(42.3462, -71.0942)"
539441,101001341092,03/24/2015 05:52:24 PM,,03/26/2015 07:52:59 AM,ONTIME,Closed,Case Closed Case Resolved As of March 25th  this has been patched.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5511dc9570b47681496ad6d4/photo/Report.jpg,,176 Ipswich St  Boston  MA  02215,4.0,10A,8.0,D4,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 5,502.0,E,176 Ipswich St,2215.0,Address,78837.0,42.3465,-71.0946,City Worker App,"(42.3465, -71.0946)"
540057,101001341889,03/25/2015 02:04:15 PM,,03/25/2015 02:20:26 PM,ONTIME,Closed,Case Closed Case Resolved The casting in question belongs to National Grid.    National Grid has been notified to make the necessary repairs.    This location has been added to our casting repair location.    The CIU will monitor the situation.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5512f89e70b47681496af347/photo/Report.jpg,,INTERSECTION of Levant St & Tebroc St  Dorchester  MA,7.0,03,4.0,C11,Dorchester,8.0,Ward 15,1505.0,,INTERSECTION Levant St & Tebroc St,,Intersection,6841.0,42.3033,-71.0699,City Worker App,"(42.3033, -71.0699)"
540059,101001341892,03/25/2015 02:06:06 PM,,03/25/2015 02:20:02 PM,ONTIME,Closed,Case Closed Case Resolved The casting in question belongs to National Grid.    National Grid has been notified to make the necessary repairs.    This location has been added to our casting repair location.    The CIU will monitor the situation.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5512f90c70b47681496af358/photo/Report.jpg,,23 Levant St  Dorchester  MA  02122,7.0,03,4.0,C11,Dorchester,8.0,Ward 15,1505.0,R3,23 Levant St,2122.0,Address,263769.0,42.3033,-71.0692,City Worker App,"(42.3033, -71.0692)"
540589,101001342681,03/26/2015 12:49:20 PM,,03/30/2015 10:49:22 AM,ONTIME,Closed,Case Closed Case Noted CORRECT LOCATION  9 SCOTTFIELD RD M/H DOES NOT BELONG TO BWSC 3/27,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,BWSC_All Cases,BWSC,https://cityworker.cityofboston.gov:8443/attachments/report/5514388f70b47681496b01b0/photo/Report.jpg,,1368 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2108.0,A,1368 Commonwealth Ave,2134.0,Address,37437.0,42.3478,-71.137,City Worker App,"(42.3478, -71.137)"
540591,101001342683,03/26/2015 12:50:17 PM,,03/26/2015 01:06:31 PM,ONTIME,Closed,Case Closed Case Resolved  Duplicate,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/551438c570b47681496b01c1/photo/Report.jpg,,1368 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2108.0,A,1368 Commonwealth Ave,2134.0,Address,37437.0,42.3478,-71.137,City Worker App,"(42.3478, -71.137)"
540594,101001342686,03/26/2015 12:51:15 PM,,03/26/2015 01:06:31 PM,ONTIME,Closed,Case Closed Case Resolved  Duplicate,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5514390070b47681496b01e6/photo/Report.jpg,,1368 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2108.0,A,1368 Commonwealth Ave,2134.0,Address,37437.0,42.3478,-71.137,City Worker App,"(42.3478, -71.137)"
540602,101001342695,03/26/2015 12:55:56 PM,,03/26/2015 01:11:30 PM,ONTIME,Closed,Case Closed Case Resolved Duplicate of Existing case.    Sent to BWSC to repair.,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/55143a1b70b47681496b0226/photo/Report.jpg,,1368 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2108.0,A,1368 Commonwealth Ave,2134.0,Address,37437.0,42.3478,-71.137,City Worker App,"(42.3478, -71.137)"
542764,101001345761,03/31/2015 10:58:17 AM,,04/01/2015 09:02:13 AM,ONTIME,Closed,Case Closed Case Resolved National Grid has been notified to repair the sunken casting  within 5 business days.      The CIU has entered into the database that is tracking eroded castings and sunken patches that  need patching after the snow storms.    The CIU will monitor the progress of the repair.    Sincerely      Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/551ab60370b47681496b38b6/photo/Report.jpg,,435 E Third St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,604.0,R1,435 E Third St,2127.0,Address,134906.0,42.3362,-71.0428,City Worker App,"(42.3362, -71.0428)"
543618,101001346923,04/01/2015 12:47:20 PM,,04/03/2015 08:09:55 AM,ONTIME,Closed,Case Closed Case Resolved BWSC has been notified that they must repair the casting cover immediately.     The CIU will monitor the progress of the repair.    Sincerely     Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office  617-438-8517 Cell,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/551c211370b47681496b4c66/photo/Report.jpg,,106 Walworth St  Roslindale  MA  02131,12.0,06,5.0,E5,Roslindale,10.0,Ward 20,2002.0,R2,106 Walworth St,2131.0,Address,142578.0,42.2837,-71.1372,City Worker App,"(42.2837, -71.1372)"
552887,101001359833,04/19/2015 04:45:52 PM,,07/30/2015 03:04:27 PM,ONTIME,Closed,Case Closed. Closed date : 2015-07-30 15:04:27.47 Case Resolved Roadway pull box is sinking. HWY Dept came by and put asphalt around it. Will notify supervisor that it needs to be properly brought up to grade.  EP 7-30-15,PRINTED,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Street Light_General Lighting Request,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/553413fd70b47681496c0eb2/photo/Report.jpg,,INTERSECTION of Shawmut Ave & W Springfield St  Roxbury  MA,4.0,1C,7.0,D4,South End,6.0,Ward 9,902.0,,INTERSECTION Shawmut Ave & W Springfield St,,Intersection,8347.0,42.3378,-71.0773,City Worker App,"(42.3378, -71.0773)"
553253,101001360311,04/21/2015 08:34:03 AM,,04/21/2015 08:34:06 AM,ONTIME,Closed,Case Closed Case Resolved Marked completed at case creation,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/553643b770b4ba4e84f49dd7/photo/Report.jpg,,193 Manthorne Rd  West Roxbury  MA  02132,9.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2019.0,R1,193 Manthorne Rd,2132.0,Address,89121.0,42.2936,-71.1547,City Worker App,"(42.2936, -71.1547)"
557988,101001366912,04/30/2015 01:22:08 AM,,05/13/2015 08:29:47 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-13 08:29:47.74 Case Resolved CLEANED CB 5/11,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,BWSC_All Cases,BWSC,https://cityworker.cityofboston.gov:8443/attachments/report/5541bbfbd0526762dacdfd36/photo/Report.jpg,,53 Exchange Pl  Boston  MA  02109,3.0,1C,1.0,A1,Downtown / Financial District,3.0,Ward 3,306.0,C,53 Exchange Pl,2109.0,Address,232182.0,42.3583,-71.0561,City Worker App,"(42.3583, -71.0561)"
558105,101001367080,04/30/2015 09:41:03 AM,,05/06/2015 12:58:25 PM,ONTIME,Closed,Case Closed. Closed date : 2015-05-06 12:58:25.763 Case Resolved CB REPAIRED 5/4,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,BWSC_All Cases,BWSC,https://cityworker.cityofboston.gov:8443/attachments/report/554230ecd0526762dace016b/photo/Report.jpg,,INTERSECTION of Canterbury St & Mount Calvary Rd  Roslindale  MA,12.0,02,5.0,E18,Roslindale,10.0,Ward 18,1807.0,,INTERSECTION Canterbury St & Mount Calvary Rd,,Intersection,2414.0,42.2812,-71.1139,City Worker App,"(42.2812, -71.1139)"
560459,101001370617,05/05/2015 01:50:10 PM,,05/07/2015 08:59:26 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-07 08:59:26.937 Case Resolved Dear Constituent     The Boston Public Works Department Construction Inspection Unit (CIU) has identified the casting needing repair as belonging to Eversource..    Eversource has been notified to repair the casting within 14 days.    The location has been entered into the CIU data base that tracks repairs to be made by utility companies or private contractors.    The CIU will monitor the progress of the repair.    Sincerely     Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/554902d9d0526762dace2faa/photo/Report.jpg,,660 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,111.0,R4,660 Saratoga St,2128.0,Address,122743.0,42.3825,-71.021,City Worker App,"(42.3825, -71.021)"
561804,101001372617,05/07/2015 01:03:19 PM,,05/08/2015 08:22:46 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-08 08:22:46.253 Case Resolved Dear Constituent      The Boston Public Works Department Construction Inspection Unit (CIU) has identified the casting cover needing replacement as belonging to National Grid.    National Grid has been notified to replace the cover within 7 days.    The location has been entered into the CIU data base that tracks repairs to be made by utility companies or private contractors.    The CIU will monitor the progress of the repair.     Sincerely     Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/554b9ad5d0526762dace4746/photo/Report.jpg,,83-85 Cresthill Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2211.0,R2,83-85 Cresthill Rd,2135.0,Address,44340.0,42.356,-71.1576,City Worker App,"(42.356, -71.1576)"
566651,101001379750,05/18/2015 12:01:00 PM,,05/21/2015 10:04:27 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-21 10:04:27.863 Case Resolved Contractor repaired CB 5/18,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,BWSC_All Cases,BWSC,https://cityworker.cityofboston.gov:8443/attachments/report/555a0cf9d05256bfb76ddd8a/photo/Report.jpg,,272 Faneuil St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2210.0,R2,272 Faneuil St,2135.0,Address,56200.0,42.3524,-71.1613,City Worker App,"(42.3524, -71.1613)"
568783,101001382975,05/22/2015 08:41:00 AM,,06/09/2015 06:36:08 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-09 06:36:08.603 Case Noted,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Highway Construction,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/555f23f8d05256bfb76e09fc/photo/Report.jpg,,947-949 Dorchester Ave  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,7.0,Ward 13,1307.0,RC,947-949 Dorchester Ave,2125.0,Address,48788.0,42.3186,-71.0569,City Worker App,"(42.3186, -71.0569)"
568802,101001383000,05/22/2015 08:55:00 AM,,10/14/2015 01:39:15 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-14 13:39:15.37 Case Noted A City Engineer has inspected this Street and indicates it meets the criteria for asphalt resurfacing.    The street has been submitted to the utility companies for review and clearance. Pending the clearance process  it will be scheduled for resurfacing within the next two construction seasons.    Any further questions concerning the resurfacing can be directed to the Construction Management Division of Public Works at 617-635-4950.    Sincerely      Kevin Linskey    Senior Civil Engineer    Boston Public Works Department    617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Roadway Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/555f2752d05256bfb76e0aa2/photo/Report.jpg,,20-24 Corinth St  Roslindale  MA  02131,12.0,06,5.0,E5,Roslindale,10.0,Ward 20,2002.0,C,20-24 Corinth St,2131.0,Address,42865.0,42.2864,-71.1299,City Worker App,"(42.2864, -71.1299)"
569733,101001394396,05/26/2015 06:55:26 AM,,05/28/2015 08:39:38 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-28 08:39:38.783 Case Resolved National Grid has been notified to repair the casting within 30 days.    Mark Cardarelli,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/55645127d05256bfb76e1cb3/photo/Report.jpg,,INTERSECTION of Rand St & Rand Pl  Dorchester  MA,7.0,03,7.0,B2,Roxbury,13.0,Ward 13,1301.0,,INTERSECTION Rand St & Rand Pl,,Intersection,8048.0,42.319,-71.0764,City Worker App,"(42.319, -71.0764)"
570520,101001395486,05/27/2015 07:06:23 AM,,05/30/2015 08:02:42 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-30 08:02:42.69 Case Resolved The Public Works Construction Inspection Unit (CIU) has identified  the defective cast iron structure as belonging to Eversource Gas.    Eversource Gas has been notified that they must repair the casting within 30 days.    The location has been entered into the CIU data base that tracks repairs to be made by utility companies or private contractors.    The CIU will monitor the progress of the repair.    Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office,Utility Casting Repair,Public Works Department,Highway Maintenance,Utility Casting Repair,PWDx_Utility Casting Repair,PWDx,,,INTERSECTION of Heron St & Washington St  Hyde Park  MA,12.0,06,6.0,E18,West Roxbury,10.0,Ward 20,2003.0,,INTERSECTION Heron St & Washington St,,Intersection,5890.0,42.269,-71.1486,City Worker App,"(42.269, -71.1486)"
