,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
498691,101001282845,02/09/2015 12:16:27 AM,06/09/2015 12:16:27 AM,03/05/2015 12:57:18 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,19 Wait St  Boston  MA  02115,9.0,10A,8.0,B2,Mission Hill,14.0,10,1003.0,EA,19 Wait St,2115.0,Address,141327.0,42.3326,-71.1065,Self Service,"(42.3326, -71.1065)"
500753,101001285382,02/10/2015 12:20:57 PM,06/10/2015 12:20:57 PM,03/05/2015 12:56:16 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,19 Wait St  Boston  MA  02115,9.0,10A,8.0,B2,Mission Hill,14.0,10,1003.0,EA,19 Wait St,2115.0,Address,141327.0,42.3326,-71.1065,Constituent Call,"(42.3326, -71.1065)"
502946,101001288541,02/11/2015 01:22:52 PM,06/11/2015 01:22:52 PM,03/05/2015 03:32:09 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,73 Walnut Park  Roxbury  MA  02119,9.0,10B,7.0,E13,Roxbury,11.0,Ward 11,1105.0,R3,73 Walnut Park,2119.0,Address,327709.0,42.3145,-71.0952,Constituent Call,"(42.3145, -71.0952)"
503291,101001289036,02/11/2015 04:10:36 PM,06/11/2015 04:10:36 PM,03/10/2015 09:38:00 AM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,98 Everett St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,R3,98 Everett St,2128.0,Address,232042.0,42.3674,-71.0341,Constituent Call,"(42.3674, -71.0341)"
512165,101001301183,02/17/2015 12:31:21 PM,06/17/2015 12:31:21 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,2 Westerly St  Jamaica Plain  MA  02130,9.0,10A,6.0,E13,Jamaica Plain,11.0,Ward 10,1009.0,R4,2 Westerly St,2130.0,Address,334531.0,42.3228,-71.1068,Self Service,"(42.3228, -71.1068)"
512601,101001301795,02/17/2015 03:32:13 PM,06/17/2015 03:32:13 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,20 Ripley Rd  Dorchester  MA  02121,7.0,03,4.0,B3,Dorchester,8.0,Ward 14,1402.0,R3,20 Ripley Rd,2121.0,Address,298825.0,42.299,-71.0764,Constituent Call,"(42.299, -71.0764)"
513856,101001303583,02/18/2015 09:41:08 AM,06/18/2015 09:41:07 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,81-87 Fairmount Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1818.0,CL,81-87 Fairmount Ave,2136.0,Address,160447.0,42.2544,-71.1202,Constituent Call,"(42.2544, -71.1202)"
516960,101001308184,02/20/2015 09:20:56 AM,06/20/2015 09:20:56 AM,03/20/2015 02:35:58 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,126 Armandine St  Dorchester  MA  02124,8.0,07,4.0,B3,Dorchester,9.0,Ward 17,1708.0,R3,126 Armandine St,2124.0,Address,179467.0,42.2837,-71.0762,Constituent Call,"(42.2837, -71.0762)"
517432,101001308854,02/20/2015 02:08:51 PM,06/20/2015 02:08:51 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,2-4 Hano St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2202.0,R1,2-4 Hano St,2134.0,Address,68985.0,42.3563,-71.1368,Constituent Call,"(42.3563, -71.1368)"
521307,101001314633,02/24/2015 02:39:14 PM,06/24/2015 02:39:14 PM,03/16/2015 03:36:30 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,780 Albany St  Roxbury  MA  02118,4.0,1C,2.0,D4,Roxbury,6.0,08,802.0,E,780 Albany St,2118.0,Address,172853.0,42.3336,-71.0728,Constituent Call,"(42.3336, -71.0728)"
522044,101001315722,02/25/2015 10:26:49 AM,06/25/2015 10:26:48 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,113 Bunker Hill St  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,202.0,E,113 Bunker Hill St,2129.0,Address,199124.0,42.378,-71.059,Constituent Call,"(42.378, -71.059)"
522114,101001315825,02/25/2015 11:06:04 AM,06/25/2015 11:06:04 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,44 Morris St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,105.0,R3,44 Morris St,2128.0,Address,277595.0,42.3759,-71.0329,Constituent Call,"(42.3759, -71.0329)"
524533,101001319264,02/27/2015 01:58:59 PM,06/27/2015 01:58:59 PM,03/02/2015 01:40:42 PM,ONTIME,Closed,Case Closed Duplicate of Existing Case,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,930 Parker St  Jamaica Plain  MA  02130,9.0,10A,6.0,E13,Jamaica Plain,11.0,Ward 10,1007.0,E,930 Parker St,2130.0,Address,290456.0,42.3252,-71.1004,Constituent Call,"(42.3252, -71.1004)"
524540,101001319284,02/27/2015 02:15:59 PM,06/27/2015 02:15:59 PM,03/13/2015 02:44:19 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,65 Marion St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,107.0,R3,65 Marion St,2128.0,Address,268952.0,42.3787,-71.0378,Constituent Call,"(42.3787, -71.0378)"
525333,101001320607,03/01/2015 02:41:56 PM,06/29/2015 02:41:56 PM,03/05/2015 12:54:41 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,19 Wait St  Boston  MA  02115,9.0,10A,8.0,B2,Mission Hill,14.0,10,1003.0,EA,19 Wait St,2115.0,Address,141327.0,42.3326,-71.1065,Constituent Call,"(42.3326, -71.1065)"
527798,101001324249,03/04/2015 05:32:00 PM,07/02/2015 05:31:59 PM,03/16/2015 09:14:14 AM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,91 Claybourne St  Dorchester  MA  02124,7.0,03,4.0,C11,Dorchester,9.0,Ward 17,1701.0,R3,91 Claybourne St,2124.0,Address,208615.0,42.2966,-71.0715,Constituent Call,"(42.2966, -71.0715)"
528276,101001324994,03/05/2015 12:20:48 PM,07/03/2015 12:20:48 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,289 Newbury St  Boston  MA  02115,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,509.0,A,289 Newbury St,2115.0,Address,101523.0,42.3492,-71.0849,Self Service,"(42.3492, -71.0849)"
529988,101001327671,03/09/2015 10:44:25 AM,07/07/2015 10:44:25 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,119 Sumner St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,103.0,E,119 Sumner St,2128.0,Address,315989.0,42.3696,-71.0418,Constituent Call,"(42.3696, -71.0418)"
530011,101001327698,03/09/2015 11:01:39 AM,07/07/2015 11:01:39 AM,03/16/2015 09:50:36 AM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,11 E Newton St  Roxbury  MA  02118,4.0,1C,2.0,D4,South End,6.0,08,802.0,CM,11 E Newton St,2118.0,Address,164795.0,42.3382,-71.0732,Constituent Call,"(42.3382, -71.0732)"
530645,101001328669,03/10/2015 09:44:31 AM,07/08/2015 09:44:30 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,39-41 Kingston St  Boston  MA  02111,3.0,1C,2.0,A1,Boston,4.0,03,308.0,E,39-41 Kingston St,2111.0,Address,82024.0,42.3535,-71.0594,Constituent Call,"(42.3535, -71.0594)"
531000,101001329198,03/10/2015 01:49:42 PM,07/08/2015 01:49:42 PM,03/16/2015 12:47:33 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,3 Conway St  Roslindale  MA  02131,9.0,06,5.0,E5,Roslindale,10.0,20,2004.0,,3 Conway St,2131.0,Address,344145.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
531701,101001330330,03/11/2015 01:53:36 PM,07/09/2015 01:53:36 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,195 Hamilton St  Dorchester  MA  02122,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1507.0,R2,195 Hamilton St,2122.0,Address,245349.0,42.305,-71.0663,Constituent Call,"(42.305, -71.0663)"
532115,101001330961,03/12/2015 09:20:20 AM,07/10/2015 09:20:20 AM,03/16/2015 03:43:14 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,11 Snow St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2203.0,R4,11 Snow St,2135.0,Address,311780.0,42.3466,-71.1488,Constituent Call,"(42.3466, -71.1488)"
535020,101001335100,03/17/2015 01:24:56 PM,07/15/2015 01:24:56 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,74 Glenville Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2107.0,A,74 Glenville Ave,2134.0,Address,241947.0,42.3493,-71.1348,Self Service,"(42.3493, -71.1348)"
535691,101001335965,03/18/2015 09:29:38 AM,07/16/2015 09:29:38 AM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,54 Orleans St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,103.0,EA,54 Orleans St,2128.0,Address,287659.0,42.3688,-71.0377,Self Service,"(42.3688, -71.0377)"
536587,101001337157,03/19/2015 10:11:00 AM,07/17/2015 10:11:00 AM,03/19/2015 02:34:36 PM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,605 Truman Pkwy  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1816.0,RC,605 Truman Pkwy,2136.0,Address,170572.0,42.254,-71.1176,Constituent Call,"(42.254, -71.1176)"
536886,101001337561,03/19/2015 03:10:20 PM,07/17/2015 03:10:20 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,53 Glen Rd  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1107.0,E,53 Glen Rd,2130.0,Address,63951.0,42.3081,-71.1018,Self Service,"(42.3081, -71.1018)"
540091,101001341941,03/25/2015 02:42:09 PM,07/23/2015 02:42:09 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,11 Vassar St  Dorchester  MA  02121,7.0,03,4.0,B3,Dorchester,8.0,Ward 14,1402.0,R3,11 Vassar St,2121.0,Address,324370.0,42.3005,-71.0766,Constituent Call,"(42.3005, -71.0766)"
540825,101001343058,03/26/2015 10:05:33 PM,07/24/2015 10:05:33 PM,,OVERDUE,Open,,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,151 Stanwood St  Dorchester  MA  02121,7.0,03,4.0,B2,Roxbury,13.0,Ward 14,1401.0,R3,151 Stanwood St,2121.0,Address,314056.0,42.3074,-71.0775,Constituent Call,"(42.3074, -71.0775)"
540827,101001343061,03/26/2015 10:17:40 PM,07/24/2015 10:17:39 PM,03/27/2015 08:56:02 AM,ONTIME,Closed,Case Closed :,Bed Bugs,Inspectional Services,Housing,Bed Bugs,ISD_Housing (INTERNAL),ISD,,,151 Stanwood St  Dorchester  MA  02121,7.0,03,4.0,B2,Roxbury,13.0,Ward 14,1401.0,R3,151 Stanwood St,2121.0,Address,314056.0,42.3074,-71.0775,Constituent Call,"(42.3074, -71.0775)"
