,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
504530,101001290945,02/12/2015 11:05:18 AM,08/11/2015 11:05:18 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,15 Oxford St  Boston  MA  02111,4.0,1C,2.0,A1,Downtown / Financial District,4.0,Ward 3,308.0,EA,15 Oxford St,2111.0,Address,288054.0,42.3519,-71.0606,Constituent Call,"(42.3519, -71.0606)"
504967,101001291633,02/12/2015 03:10:22 PM,08/11/2015 03:10:22 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,48 Irving St  Boston  MA  02114,3.0,1B,1.0,A1,Beacon Hill,3.0,Ward 3,306.0,A,48 Irving St,2114.0,Address,258962.0,42.3599,-71.0662,Constituent Call,"(42.3599, -71.0662)"
509278,101001297406,02/16/2015 09:31:19 AM,08/15/2015 09:31:19 AM,03/12/2015 04:13:47 PM,ONTIME,Closed,Case Closed :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,1336 River St  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1818.0,A,1336 River St,2136.0,Address,299122.0,42.255,-71.1269,Self Service,"(42.255, -71.1269)"
519354,101001311764,02/23/2015 09:18:45 AM,08/22/2015 09:18:45 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,19 Sanford St  Mattapan  MA  02126,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1714.0,R3,19 Sanford St,2126.0,Address,305470.0,42.2742,-71.0714,Constituent Call,"(42.2742, -71.0714)"
521029,101001314229,02/24/2015 11:36:39 AM,08/23/2015 11:36:39 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,182-184 Lexington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,107.0,R2,182-184 Lexington St,2128.0,Address,85561.0,42.3794,-71.0333,Constituent Call,"(42.3794, -71.0333)"
522266,101001316022,02/25/2015 12:42:20 PM,08/24/2015 12:42:20 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,377 Adams St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1601.0,CD,377 Adams St,2122.0,Address,692.0,42.2964,-71.0568,Constituent Call,"(42.2964, -71.0568)"
527855,101001324345,03/04/2015 07:37:52 PM,08/31/2015 07:37:52 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,160 Newton St  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2213.0,CD,160 Newton St,2135.0,Address,102267.0,42.3555,-71.1699,Self Service,"(42.3555, -71.1699)"
528953,101001325999,03/06/2015 11:52:35 AM,09/02/2015 11:52:35 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,377 Adams St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1601.0,CD,377 Adams St,2122.0,Address,692.0,42.2964,-71.0568,Constituent Call,"(42.2964, -71.0568)"
529202,101001326376,03/06/2015 04:42:24 PM,09/02/2015 04:42:24 PM,03/11/2015 11:11:43 AM,ONTIME,Closed,Case Closed :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,1465 Blue Hill Ave  Mattapan  MA  02126,8.0,07,5.0,B3,Greater Mattapan,9.0,Ward 18,1803.0,CM,1465 Blue Hill Ave,2126.0,Address,16286.0,42.274,-71.0939,Constituent Call,"(42.274, -71.0939)"
530146,101001327896,03/09/2015 01:22:40 PM,09/05/2015 01:22:39 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,97 Chelsea St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,104.0,R3,97 Chelsea St,2128.0,Address,30639.0,42.3722,-71.0357,Self Service,"(42.3722, -71.0357)"
530566,101001328558,03/10/2015 08:53:59 AM,09/06/2015 08:53:59 AM,03/16/2015 02:45:12 PM,ONTIME,Closed,Case Closed :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,96 Milton Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Dorchester,9.0,Ward 17,1710.0,R3,96 Milton Ave,2124.0,Address,95771.0,42.2824,-71.0759,Self Service,"(42.2824, -71.0759)"
531222,101001329543,03/10/2015 06:54:57 PM,09/06/2015 06:54:57 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,34 O'Meara Ct  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,02,204.0,,34 O'Meara Ct,2129.0,Address,350542.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
533372,101001332659,03/13/2015 01:54:16 PM,09/09/2015 01:54:16 PM,03/13/2015 02:28:27 PM,ONTIME,Closed,Case Closed :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,74 Walford Way  Charlestown  MA  02129,3.0,1A,1.0,A15,Charlestown,2.0,Ward 2,202.0,E,74 Walford Way,2129.0,Address,326209.0,42.3783,-71.0571,Constituent Call,"(42.3783, -71.0571)"
537788,101001338796,03/20/2015 08:28:38 PM,09/16/2015 08:28:38 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,163 F St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,604.0,R2,163 F St,2127.0,Address,55397.0,42.3373,-71.047,Constituent Call,"(42.3373, -71.047)"
539001,101001340495,03/24/2015 10:25:39 AM,09/20/2015 10:25:39 AM,04/24/2015 11:23:39 AM,ONTIME,Closed,Case Closed :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,38 Stellman Rd  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1913.0,R3,38 Stellman Rd,2131.0,Address,314371.0,42.2892,-71.1224,Constituent Call,"(42.2892, -71.1224)"
545224,101001349174,04/04/2015 07:33:18 AM,10/01/2015 07:33:18 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,972-974 Morton St  Dorchester  MA  02124,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1712.0,R4,972-974 Morton St,2124.0,Address,97852.0,42.2798,-71.0811,Constituent Call,"(42.2798, -71.0811)"
545281,101001349259,04/04/2015 11:37:54 AM,10/01/2015 11:37:54 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,51 Florida St  Dorchester  MA  02124,8.0,07,3.0,C11,Dorchester,7.0,Ward 16,1606.0,CD,51 Florida St,2124.0,Address,58959.0,42.2901,-71.0596,Constituent Call,"(42.2901, -71.0596)"
554936,101001362603,04/23/2015 02:38:29 PM,10/20/2015 02:38:29 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,12 Westminster St  Mission Hill  MA  02120,7.0,10B,7.0,D4,Roxbury,13.0,Ward 9,903.0,A,12 Westminster St,2120.0,Address,335565.0,42.3354,-71.0829,Constituent Call,"(42.3354, -71.0829)"
555287,101001363132,04/24/2015 11:33:59 AM,10/21/2015 11:33:59 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,363 Walnut Ave  Roxbury  MA  02119,9.0,10B,7.0,E13,Roxbury,11.0,Ward 11,1105.0,A,363 Walnut Ave,2119.0,Address,327484.0,42.3141,-71.0945,Constituent Call,"(42.3141, -71.0945)"
556208,101001364507,04/27/2015 11:23:50 AM,10/24/2015 11:23:50 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,784-786 Washington St  Dorchester  MA  02124,8.0,07,4.0,C11,Dorchester,8.0,Ward 17,1709.0,E,784-786 Washington St,2124.0,Address,146181.0,42.2842,-71.0709,Constituent Call,"(42.2842, -71.0709)"
559821,101001369693,05/04/2015 02:17:00 PM,10/31/2015 02:17:47 PM,06/15/2015 11:36:18 AM,ONTIME,Closed,Case Closed. Closed date : 2015-06-15 11:36:18.223 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,333 Massachusetts Ave  Boston  MA  02115,4.0,10A,7.0,D4,Boston,13.0,04,408.0,,333 Massachusetts Ave,2115.0,Address,352882.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
561327,101001371889,05/06/2015 05:40:18 PM,11/02/2015 05:40:16 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,23 Harold St  Roxbury  MA  02119,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1205.0,R3,23 Harold St,2119.0,Address,247303.0,42.3195,-71.0883,Constituent Call,"(42.3195, -71.0883)"
562761,101001374109,05/10/2015 02:04:00 PM,11/06/2015 02:04:32 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,99-99HF Elm St  Charlestown  MA  02129,,,0.0,,Charlestown,0.0,02,,,99-99HF Elm St,2129.0,Address,348165.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
563218,101001374829,05/11/2015 02:01:00 PM,11/07/2015 02:01:51 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,21 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,106.0,RC,21 Bennington St,2128.0,Address,187407.0,42.3751,-71.0379,Constituent Call,"(42.3751, -71.0379)"
563651,101001375456,05/12/2015 10:05:00 AM,11/08/2015 10:05:04 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,185 Green St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1107.0,RC,185 Green St,2130.0,Address,243184.0,42.3098,-71.1059,Constituent Call,"(42.3098, -71.1059)"
564955,101001377344,05/14/2015 09:27:00 AM,11/10/2015 09:27:40 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,451 Norfolk St  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1405.0,A,451 Norfolk St,2126.0,Address,283784.0,42.2809,-71.088,Constituent Call,"(42.2809, -71.088)"
565202,101001377661,05/14/2015 02:01:00 PM,11/10/2015 02:01:47 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,148 Geneva Ave  Dorchester  MA  02121,7.0,03,4.0,C11,Roxbury,13.0,Ward 14,1401.0,A,148 Geneva Ave,2121.0,Address,240550.0,42.3057,-71.0773,Constituent Call,"(42.3057, -71.0773)"
566925,101001380155,05/18/2015 07:48:00 PM,11/14/2015 07:48:44 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,334 Centre St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1604.0,CM,334 Centre St,2122.0,Address,28396.0,42.2945,-71.0594,Constituent Call,"(42.2945, -71.0594)"
569157,101001393533,05/22/2015 05:33:00 PM,11/18/2015 05:33:19 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,30 Nazing St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1207.0,R3,30 Nazing St,2121.0,Address,281130.0,42.3066,-71.0861,Constituent Call,"(42.3066, -71.0861)"
571175,101001396431,05/28/2015 03:21:00 AM,11/24/2015 03:21:05 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,6 Fidelis Way  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2110.0,E,6 Fidelis Way,2135.0,Address,235272.0,42.3451,-71.1431,Constituent Call,"(42.3451, -71.1431)"
572980,101001399030,05/31/2015 07:52:00 AM,11/27/2015 07:52:33 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,30 Nazing St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1207.0,R3,30 Nazing St,2121.0,Address,100463.0,42.3066,-71.0861,Constituent Call,"(42.3066, -71.0861)"
576079,101001403552,06/05/2015 03:05:00 PM,12/02/2015 03:05:35 PM,07/08/2015 10:03:31 AM,ONTIME,Closed,Case Closed. Closed date : 2015-07-08 10:03:31.657 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,1116 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,A,1116 Commonwealth Ave,2134.0,Address,37003.0,42.3512,-71.1251,Constituent Call,"(42.3512, -71.1251)"
580865,101001410787,06/16/2015 02:13:00 PM,12/13/2015 02:13:56 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,182 Marion St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,106.0,R3,182 Marion St,2128.0,Address,268810.0,42.3759,-71.0353,Constituent Call,"(42.3759, -71.0353)"
582501,101001413285,06/19/2015 11:22:00 AM,12/16/2015 11:22:05 AM,06/19/2015 12:05:49 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-19 12:05:49.977 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,305 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,110.0,R3,305 Saratoga St,2128.0,Address,122595.0,42.3782,-71.0316,Self Service,"(42.3782, -71.0316)"
583087,101001414097,06/21/2015 08:29:00 AM,12/18/2015 08:29:16 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,30 Michigan Ave  Dorchester  MA  02121,7.0,03,4.0,B3,Greater Mattapan,8.0,Ward 14,1406.0,R4,30 Michigan Ave,2121.0,Address,275250.0,42.302,-71.0823,Constituent Call,"(42.302, -71.0823)"
586375,101001418962,06/28/2015 04:57:00 PM,12/25/2015 04:57:35 PM,06/29/2015 02:20:08 PM,ONTIME,Closed,Case Closed. Closed date : 2015-06-29 14:20:08.533 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,1841 Washington St  Roxbury  MA  02118,7.0,10B,7.0,D4,Roxbury,13.0,Ward 9,903.0,EA,1841 Washington St,2118.0,Address,330565.0,42.3354,-71.0788,Constituent Call,"(42.3354, -71.0788)"
590507,101001424770,07/07/2015 03:55:00 PM,01/03/2016 03:55:33 PM,07/17/2015 02:24:55 PM,ONTIME,Closed,Case Closed. Closed date : 2015-07-17 14:24:55.903 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,78 Ruthven St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1208.0,R2,78 Ruthven St,2121.0,Address,302605.0,42.3134,-71.0912,Self Service,"(42.3134, -71.0912)"
591271,101001425820,07/09/2015 08:22:00 AM,01/05/2016 08:22:20 AM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,75A Bolton St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,601.0,CD,75A Bolton St,2127.0,Address,16904.0,42.3413,-71.0521,Constituent Call,"(42.3413, -71.0521)"
592249,101001427111,07/10/2015 03:43:00 PM,01/06/2016 03:43:04 PM,07/13/2015 09:13:18 AM,ONTIME,Closed,Case Closed. Closed date : 2015-07-13 09:13:18.597 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,39 Mount Hood Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,21,2112.0,,39 Mount Hood Rd,2135.0,Address,350868.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
592307,101001427188,07/10/2015 06:19:00 PM,01/06/2016 06:19:50 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,20 Morse St  Dorchester  MA  02121,7.0,03,4.0,C11,Roxbury,8.0,Ward 14,1404.0,R3,20 Morse St,2121.0,Address,97593.0,42.3046,-71.0783,Constituent Call,"(42.3046, -71.0783)"
592474,101001427463,07/11/2015 06:16:00 PM,01/07/2016 06:16:37 PM,,OVERDUE,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,17 Court St  Boston  MA  02108,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,306.0,E,17 Court St,2108.0,Address,163942.0,42.3593,-71.0584,Self Service,"(42.3593, -71.0584)"
597064,101001433592,07/20/2015 07:10:00 PM,01/16/2016 07:10:45 PM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,240 Waldemar Ave  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,113.0,E,240 Waldemar Ave,2128.0,Address,325846.0,42.3933,-71.01,Constituent Call,"(42.3933, -71.01)"
605704,101001505317,08/06/2015 07:15:00 PM,02/02/2016 07:15:47 PM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,161-187A Adams St  Dorchester  MA  02122,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1509.0,R3,161-187A Adams St,2122.0,Address,161313.0,42.3032,-71.0608,Constituent Call,"(42.3032, -71.0608)"
608347,101001518960,08/12/2015 07:57:00 AM,02/08/2016 07:57:38 AM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,30 Blue Hill Ave  Roxbury  MA  02119,7.0,03,7.0,B2,Roxbury,13.0,Ward 8,805.0,C,30 Blue Hill Ave,2119.0,Address,16397.0,42.3241,-71.0755,Constituent Call,"(42.3241, -71.0755)"
618762,101001542429,08/27/2015 04:47:00 PM,02/23/2016 04:47:31 PM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,57 Gibson St  Dorchester  MA  02122,7.0,07,3.0,C11,Dorchester,7.0,Ward 16,1601.0,R1,57 Gibson St,2122.0,Address,63623.0,42.2977,-71.0582,Constituent Call,"(42.2977, -71.0582)"
620126,101001544336,08/30/2015 01:55:00 PM,02/26/2016 01:55:39 PM,09/02/2015 04:09:30 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-02 16:09:30.397 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,37 Ashmont St  Dorchester  MA  02124,8.0,07,4.0,C11,Dorchester,8.0,Ward 17,1709.0,R3,37 Ashmont St,2124.0,Address,180030.0,42.285,-71.0685,Constituent Call,"(42.285, -71.0685)"
620131,101001544341,08/30/2015 02:05:00 PM,02/26/2016 02:05:33 PM,08/31/2015 07:30:39 PM,ONTIME,Closed,Case Closed. Closed date : 2015-08-31 19:30:39.603 :,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,91 Claybourne St  Dorchester  MA  02124,7.0,03,4.0,C11,Dorchester,9.0,Ward 17,1701.0,R3,91 Claybourne St,2124.0,Address,33639.0,42.2966,-71.0715,Constituent Call,"(42.2966, -71.0715)"
623700,101001549354,09/03/2015 01:09:00 PM,03/01/2016 01:09:44 PM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,18 Gleason St  Dorchester  MA  02121,7.0,03,4.0,B3,Greater Mattapan,8.0,Ward 14,1402.0,R1,18 Gleason St,2121.0,Address,63896.0,42.2972,-71.0819,Constituent Call,"(42.2972, -71.0819)"
623784,101001549456,09/03/2015 02:27:00 PM,03/01/2016 02:27:02 PM,,ONTIME,Open,,Squalid Living Conditions,Inspectional Services,Housing,Squalid Living Conditions,ISD_Housing (INTERNAL),ISD,,,220 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,106.0,R3,220 Saratoga St,2128.0,Address,122551.0,42.3779,-71.0334,Constituent Call,"(42.3779, -71.0334)"
