,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
484232,101001261403,01/29/2015 11:09:21 AM,04/29/2015 11:09:21 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,9 Higgins St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2106.0,R4,9 Higgins St,2134.0,Address,251524.0,42.3529,-71.1359,Constituent Call,"(42.3529, -71.1359)"
486799,101001265453,01/30/2015 07:51:04 PM,04/30/2015 07:51:03 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,425 Old Colony Ave  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 7,707.0,E,425 Old Colony Ave,2127.0,Address,286575.0,42.3258,-71.0528,Constituent Call,"(42.3258, -71.0528)"
487891,101001267149,02/02/2015 10:40:41 AM,05/03/2015 10:40:41 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,102 Allston St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2107.0,R1,102 Allston St,2134.0,Address,2346.0,42.3499,-71.1365,Constituent Call,"(42.3499, -71.1365)"
488954,101001268413,02/02/2015 07:07:08 PM,05/03/2015 07:07:07 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,130 Central Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1814.0,R2,130 Central Ave,2136.0,Address,27286.0,42.2627,-71.1188,Constituent Call,"(42.2627, -71.1188)"
498172,101001282122,02/08/2015 12:40:45 AM,05/09/2015 12:40:45 AM,03/05/2015 12:50:45 PM,ONTIME,Closed,Case Closed ADCLSD: Administratively Closed,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,506 Norfolk St  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 18,1802.0,R3,506 Norfolk St,2126.0,Address,283880.0,42.2791,-71.0891,Constituent Call,"(42.2791, -71.0891)"
499894,101001284286,02/09/2015 08:00:44 PM,05/10/2015 08:00:44 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,11 Colonel Michael J. McDonough Way  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,07,707.0,E,11 Colonel Michael J. McDonough Way,2127.0,Address,173816.0,42.3284,-71.0533,Constituent Call,"(42.3284, -71.0533)"
499983,101001284409,02/09/2015 09:53:44 PM,05/10/2015 09:53:44 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,907 Boylston St  Boston  MA  02115,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,509.0,RC,907 Boylston St,2115.0,Address,194485.0,42.3485,-71.0843,Self Service,"(42.3485, -71.0843)"
500964,101001285654,02/10/2015 01:46:39 PM,05/11/2015 01:46:39 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,777 Lagrange St  West Roxbury  MA  02132,12.0,06,6.0,E5,West Roxbury,12.0,Ward 20,2017.0,CD,777 Lagrange St,2132.0,Address,82909.0,42.2911,-71.1682,Constituent Call,"(42.2911, -71.1682)"
506822,101001294360,02/13/2015 08:17:42 PM,05/14/2015 08:17:42 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,705 River St  Mattapan  MA  02126,8.0,08,5.0,E18,Hyde Park,9.0,Ward 18,1805.0,E,705 River St,2126.0,Address,299942.0,42.2646,-71.1026,Constituent Call,"(42.2646, -71.1026)"
509309,101001297443,02/16/2015 09:40:54 AM,05/17/2015 09:40:54 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,1990 Columbus Ave  Roxbury  MA  02119,9.0,10B,7.0,E13,Roxbury,11.0,Ward 11,1105.0,E,1990 Columbus Ave,2119.0,Address,211549.0,42.3153,-71.0972,Constituent Call,"(42.3153, -71.0972)"
509319,101001297455,02/16/2015 09:43:16 AM,05/17/2015 09:43:15 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,100 Winthrop St  Roxbury  MA  02119,7.0,10B,7.0,B2,Roxbury,13.0,Ward 8,807.0,A,100 Winthrop St,2119.0,Address,337773.0,42.3243,-71.0772,Self Service,"(42.3243, -71.0772)"
509415,101001297565,02/16/2015 10:15:34 AM,05/17/2015 10:15:33 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,43 River St  Mattapan  MA  02126,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1714.0,A,43 River St,2126.0,Address,299601.0,42.272,-71.0718,Constituent Call,"(42.272, -71.0718)"
509739,101001297969,02/16/2015 12:03:06 PM,05/17/2015 12:03:03 PM,02/16/2015 01:52:02 PM,ONTIME,Closed,Case Closed Case Invalid No address associated,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,,,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call,"(0, 0)"
510002,101001298296,02/16/2015 01:25:31 PM,05/17/2015 01:25:31 PM,03/12/2015 04:16:57 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,250 Garfield Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1817.0,E,250 Garfield Ave,2136.0,Address,240016.0,42.2428,-71.1204,Constituent Call,"(42.2428, -71.1204)"
511144,101001299726,02/16/2015 09:32:42 PM,05/17/2015 09:32:41 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,54 Annunciation Rd  Mission Hill  MA  02120,9.0,10A,7.0,B2,Mission Hill,13.0,Ward 4,409.0,E,54 Annunciation Rd,2120.0,Address,178436.0,42.3349,-71.0928,Constituent Call,"(42.3349, -71.0928)"
512832,101001302109,02/17/2015 04:47:10 PM,05/18/2015 04:47:10 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,47-49 Raldne Rd  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1819.0,R2,47-49 Raldne Rd,2136.0,Address,114469.0,42.2564,-71.141,Constituent Call,"(42.2564, -71.141)"
514075,101001303875,02/18/2015 10:51:12 AM,05/19/2015 10:51:12 AM,03/12/2015 05:11:54 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,248 Garfield Ave  Hyde Park  MA  02136,12.0,08,5.0,E18,Hyde Park,10.0,Ward 18,1817.0,E,248 Garfield Ave,2136.0,Address,240012.0,42.2428,-71.1203,Constituent Call,"(42.2428, -71.1203)"
514829,101001304955,02/18/2015 04:47:42 PM,05/19/2015 04:47:42 PM,03/16/2015 03:21:16 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,29-31 Allston St  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2106.0,R2,29-31 Allston St,2134.0,Address,2419.0,42.3523,-71.1354,Self Service,"(42.3523, -71.1354)"
519627,101001312163,02/23/2015 11:28:36 AM,05/24/2015 11:28:36 AM,03/16/2015 12:33:36 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,27 Deering Rd  Mattapan  MA  02126,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1414.0,R3,27 Deering Rd,2126.0,Address,46949.0,42.2842,-71.0928,Constituent Call,"(42.2842, -71.0928)"
520239,101001313095,02/23/2015 07:30:38 PM,05/24/2015 07:30:38 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,55 Sturbridge St  Mattapan  MA  02126,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1714.0,R3,55 Sturbridge St,2126.0,Address,131689.0,42.2732,-71.0745,Constituent Call,"(42.2732, -71.0745)"
521261,101001314563,02/24/2015 02:14:18 PM,05/25/2015 02:14:17 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,6 Humboldt Ave  Roxbury  MA  02119,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1203.0,R3,6 Humboldt Ave,2119.0,Address,254364.0,42.3204,-71.0857,Constituent Call,"(42.3204, -71.0857)"
521352,101001314706,02/24/2015 03:15:30 PM,05/25/2015 03:15:30 PM,03/16/2015 12:35:41 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,128-136 Bernard St  Dorchester  MA  02124,8.0,07,4.0,B3,Dorchester,9.0,14,1410.0,,128-136 Bernard St,2124.0,Address,354176.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
526970,101001323027,03/03/2015 04:54:01 PM,06/01/2015 04:54:01 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,106 Robey St  Dorchester  MA  02125,7.0,03,7.0,B2,Roxbury,13.0,08,805.0,,106 Robey St,2125.0,Address,346906.0,42.3594,-71.0587,Constituent Call,"(0, 0)"
528169,101001324831,03/05/2015 10:42:17 AM,06/03/2015 10:42:17 AM,03/05/2015 02:33:55 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,46 Sycamore St  Roslindale  MA  02131,12.0,06,5.0,E5,Roslindale,10.0,Ward 19,1910.0,R1,46 Sycamore St,2131.0,Address,133208.0,42.2832,-71.1268,Self Service,"(42.2832, -71.1268)"
528853,101001325835,03/06/2015 10:19:03 AM,06/04/2015 10:19:03 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,289 Newbury St  Boston  MA  02115,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,509.0,A,289 Newbury St,2115.0,Address,101523.0,42.3492,-71.0849,Constituent Call,"(42.3492, -71.0849)"
529630,101001327076,03/08/2015 01:32:22 PM,06/06/2015 01:32:22 PM,03/11/2015 11:19:26 AM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,482 Geneva Ave  Dorchester  MA  02122,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1508.0,A,482 Geneva Ave,2122.0,Address,240779.0,42.2994,-71.0644,Constituent Call,"(42.2994, -71.0644)"
529909,101001327559,03/09/2015 09:53:20 AM,06/07/2015 09:53:20 AM,03/16/2015 03:33:12 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,210 W Springfield St  Roxbury  MA  02118,4.0,1C,7.0,D4,South End,6.0,Ward 9,902.0,R4,210 W Springfield St,2118.0,Address,313647.0,42.3404,-71.0806,Constituent Call,"(42.3404, -71.0806)"
530388,101001328288,03/09/2015 06:16:23 PM,06/07/2015 06:16:23 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,43 River St  Mattapan  MA  02126,8.0,07,3.0,B3,Dorchester,7.0,Ward 17,1714.0,A,43 River St,2126.0,Address,299601.0,42.272,-71.0718,Constituent Call,"(42.272, -71.0718)"
530565,101001328557,03/10/2015 08:53:25 AM,06/08/2015 08:53:25 AM,03/10/2015 09:04:44 AM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,37 Gleason St  Dorchester  MA  02121,7.0,03,4.0,B3,Greater Mattapan,8.0,Ward 14,1402.0,R2,37 Gleason St,2121.0,Address,241334.0,42.2983,-71.0819,Constituent Call,"(42.2983, -71.0819)"
531826,101001330521,03/11/2015 04:23:38 PM,06/09/2015 04:23:37 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,22 Chiswick Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 21,2115.0,CD,22 Chiswick Rd,2135.0,Address,32397.0,42.3384,-71.1508,Constituent Call,"(42.3384, -71.1508)"
535179,101001335314,03/17/2015 03:18:47 PM,06/15/2015 03:18:47 PM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,3 Howland St  Dorchester  MA  02121,9.0,10B,7.0,B2,Roxbury,13.0,Ward 12,1202.0,A,3 Howland St,2121.0,Address,253875.0,42.3115,-71.0835,Constituent Call,"(42.3115, -71.0835)"
537857,101001338890,03/21/2015 11:27:27 AM,06/19/2015 11:27:26 AM,03/23/2015 03:45:14 PM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,180 Shawmut Ave  Roxbury  MA  02118,4.0,1C,2.0,D4,South End,4.0,Ward 3,308.0,A,180 Shawmut Ave,2118.0,Address,126033.0,42.3448,-71.0664,Constituent Call,"(42.3448, -71.0664)"
537994,101001339105,03/22/2015 09:51:14 AM,06/20/2015 09:51:14 AM,,OVERDUE,Open,,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,31 Orlando St  Mattapan  MA  02126,8.0,07,5.0,B3,Mattapan,9.0,18,1803.0,R4,31 Orlando St,2126.0,Address,287479.0,42.2753,-71.0987,Constituent Call,"(42.2753, -71.0987)"
538023,101001339157,03/22/2015 01:07:02 PM,06/20/2015 01:07:02 PM,03/23/2015 08:50:47 AM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,11 Colonel Michael J. McDonough Way  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,07,707.0,E,11 Colonel Michael J. McDonough Way,2127.0,Address,273137.0,42.3284,-71.0533,Constituent Call,"(42.3284, -71.0533)"
538937,101001340416,03/24/2015 09:39:17 AM,06/22/2015 09:39:17 AM,03/25/2015 08:16:06 AM,ONTIME,Closed,Case Closed :,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,137 Peterborough St  Boston  MA  02215,4.0,10A,8.0,D4,Fenway / Kenmore / Audubon Circle / Longwood,14.0,Ward 21,2101.0,CM,137 Peterborough St,2215.0,Address,109780.0,42.3428,-71.1012,Constituent Call,"(42.3428, -71.1012)"
540115,101001341986,03/25/2015 03:11:25 PM,06/23/2015 03:11:24 PM,03/25/2015 03:15:56 PM,ONTIME,Closed,Case Closed Case Invalid,Unsatisfactory Utilities - Electrical  Plumbing,Inspectional Services,Housing,Unsatisfactory Utilities - Electrical  Plumbing,ISD_Housing (INTERNAL),ISD,,,14 Abbot St  Dorchester  MA  02124,7.0,03,4.0,B3,Greater Mattapan,8.0,Ward 14,1407.0,R2,14 Abbot St,2124.0,Address,63.0,42.2973,-71.0859,Constituent Call,"(42.2973, -71.0859)"
